atleta_id,apelido,clube,posicao,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,CA,DS,FC,FD,FF,FS,SG,G,I,A,PS,V,GC,PC,CV,DE,GS,FT,PP,DP
117330,Robert Renan,VAS,Zagueiro,5.62,0.49,2.84,24,2.11,4.0,36.0,23.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86410,Victor Luis,MIR,Lateral,3.65,0.0,1.2,7,1.37,2.0,4.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86686,Tchê Tchê,VAS,Meia,4.97,0.29,2.95,19,1.86,3.0,20.0,17.0,5.0,6.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92180,Jair Ventura,VIT,Técnico,8.69,-0.41,5.29,24,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90309,David,VAS,Atacante,4.93,0.0,2.17,20,1.85,0.0,4.0,14.0,4.0,6.0,8.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90703,Matheuzinho,VIT,Meia,5.74,0.0,3.32,22,2.15,3.0,12.0,11.0,13.0,12.0,29.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90588,Caíque,VIT,Meia,4.66,-0.27,2.6,20,1.75,5.0,33.0,21.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122485,Barros,VAS,Meia,8.61,0.0,4.64,18,3.23,5.0,32.0,31.0,0.0,10.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
104118,Lucas Arcanjo,VIT,Goleiro,9.9,-0.47,6.03,21,3.71,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,29.0,0.0,0.0,2.0
118752,Mateus Carvalho,VAS,Meia,4.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42222,Osvaldo,VIT,Atacante,4.07,0.0,0.4,2,1.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115141,Lucas Freitas,VAS,Zagueiro,6.03,0.0,4.67,3,2.26,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92696,Renato Kayzer,VIT,Atacante,6.01,-0.19,2.77,16,2.25,2.0,7.0,16.0,3.0,5.0,10.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142279,Nuno Moreira,VAS,Meia,5.2,0.0,2.06,18,1.95,3.0,11.0,12.0,4.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97645,Thiago Couto,VIT,Goleiro,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116461,Jamerson,VIT,Lateral,7.73,0.56,4.78,13,2.9,1.0,20.0,4.0,2.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101597,Ramon,VIT,Lateral,8.07,0.0,4.81,17,3.03,4.0,23.0,26.0,3.0,5.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111879,Mateus Silva,VIT,Lateral,7.44,-0.22,6.0,6,2.79,1.0,12.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96793,Camutanga,VIT,Zagueiro,6.71,0.0,3.95,7,2.52,0.0,8.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99440,Baralhas,VIT,Meia,9.25,0.0,5.24,15,3.47,4.0,31.0,26.0,1.0,9.0,19.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92273,Odair Hellmann,CAP,Técnico,8.82,0.0,5.92,24,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104330,Dudu,VIT,Meia,5.01,0.0,3.95,2,1.88,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110668,Esquivel,CAP,Lateral,6.9,0.0,4.67,15,2.59,1.0,20.0,28.0,1.0,6.0,13.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113113,Benavídez,CAP,Lateral,9.33,0.0,5.4,19,3.5,6.0,22.0,15.0,3.0,4.0,21.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90031,Mendoza,CAP,Atacante,7.47,0.0,4.19,24,2.8,0.0,18.0,11.0,5.0,13.0,13.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
130620,Edenílson,VIT,Meia,2.96,-0.26,1.42,11,1.11,2.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145387,Rúben Ismael,VIT,Meia,4.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85626,Léo,CAP,Zagueiro,6.77,0.0,4.9,2,2.54,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80129,Jadson,CAP,Meia,5.15,0.0,3.67,19,1.93,5.0,42.0,22.0,2.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123869,Aguirre,CAP,Zagueiro,5.1,0.0,3.42,21,1.91,2.0,22.0,27.0,5.0,3.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107985,Terán,CAP,Zagueiro,6.98,0.0,4.09,13,2.62,0.0,15.0,10.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105518,Renan Peixoto,CAP,Atacante,2.67,0.0,0.8,9,1.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126977,Fernando Seabra,CFC,Técnico,7.84,0.0,5.19,26,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123101,Leozinho,CAP,Atacante,5.81,0.0,5.18,13,2.18,1.0,13.0,7.0,4.0,9.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110698,Mycael,CAP,Goleiro,7.67,0.0,6.1,2,2.88,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0
128431,João Cruz,CAP,Meia,6.55,0.0,4.18,19,2.46,1.0,17.0,12.0,7.0,12.0,9.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112017,Felipinho,CAP,Meia,4.79,0.0,2.99,8,1.8,2.0,16.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143193,Viveros,CAP,Atacante,12.78,0.0,8.96,23,4.79,4.0,3.0,53.0,24.0,18.0,71.0,0.0,15.0,21.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
122316,Batata,CAP,Lateral,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120433,Léo Derik,CAP,Lateral,5.81,0.0,3.65,9,2.18,0.0,11.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115266,Renan Viana,CAP,Atacante,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125926,Zapelli,CAP,Meia,4.21,0.0,1.38,16,1.58,4.0,11.0,8.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125746,Dudu,CAP,Meia,2.21,0.0,1.55,16,0.83,0.0,9.0,7.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84626,Josué,CFC,Meia,5.65,0.0,4.01,23,2.12,2.0,10.0,21.0,7.0,9.0,34.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
128427,Alejandro García,CAP,Meia,4.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130842,Matheus Soares,CAP,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131832,Portilla,CAP,Meia,3.35,0.0,1.42,17,1.26,4.0,15.0,20.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101405,Wallisson,MIR,Meia,4.96,-0.65,2.7,17,1.86,4.0,32.0,23.0,0.0,5.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
143532,Carlos Eduardo,CAP,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145609,Élan Ricardo,CAP,Meia,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63354,Rodrigo Moledo,CFC,Zagueiro,6.22,0.0,4.14,5,2.33,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84339,Bruno Melo,CFC,Lateral,5.07,0.0,3.06,24,1.9,2.0,18.0,10.0,0.0,7.0,12.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71227,Maicon,CFC,Zagueiro,3.7,0.0,1.79,15,1.39,0.0,7.0,5.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
82628,Tinga,CFC,Lateral,5.53,0.0,3.59,16,2.07,0.0,20.0,3.0,1.0,2.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97878,Jacy,CFC,Zagueiro,5.43,0.0,3.99,23,2.04,2.0,38.0,16.0,0.0,8.0,21.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90302,Pedro Rocha,CFC,Atacante,8.88,0.0,4.82,25,3.33,1.0,10.0,25.0,13.0,22.0,26.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105300,Ferraresi,BOT,Zagueiro,6.53,-0.56,3.61,21,2.45,5.0,37.0,24.0,2.0,5.0,13.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110708,Pedro Rangel,CFC,Goleiro,7.48,0.0,4.67,17,2.81,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,22.0,0.0,0.0,0.0
82730,Marcelo Rangel,REM,Goleiro,6.43,0.57,4.0,26,2.41,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,45.0,0.0,0.0,1.0
124270,Allex,INT,Meia,2.11,0.0,1.24,10,0.79,1.0,5.0,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112576,Vini Paulista,CFC,Meia,4.03,0.0,2.35,23,1.51,3.0,31.0,11.0,1.0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131279,Thiago Azaf,CFC,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123648,Lucas Ronier,CFC,Atacante,10.77,0.0,6.7,18,4.04,3.0,36.0,19.0,7.0,16.0,50.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
117930,Lavega,CFC,Atacante,5.15,0.0,3.3,24,1.93,3.0,13.0,14.0,3.0,10.0,11.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141337,Lucas Taverna,CFC,Lateral,2.69,0.0,1.95,4,1.01,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115840,Benassi,CFC,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127970,Felipe Chiqueti,CAP,Meia,2.07,0.0,1.35,7,0.78,1.0,4.0,8.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109127,Tiago Cóser,CFC,Zagueiro,3.35,0.0,2.77,22,1.26,3.0,10.0,25.0,0.0,2.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124834,Ruan Assis,CFC,Atacante,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102911,Zé Ricardo,REM,Meia,4.32,-0.34,3.0,25,1.62,5.0,37.0,37.0,6.0,6.0,29.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130283,Matheus Dias,CFC,Meia,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83074,Ygor Vinhas,REM,Goleiro,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68938,Giovanni Augusto,CHA,Meia,4.54,0.0,3.65,17,1.7,2.0,12.0,11.0,3.0,3.0,21.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97795,Marcelinho,REM,Lateral,6.06,0.0,5.1,22,2.27,3.0,27.0,8.0,6.0,14.0,30.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98224,Jáderson,REM,Meia,2.44,0.0,0.85,11,0.92,0.0,4.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68822,Rafael Santos,CHA,Goleiro,4.94,0.0,3.75,4,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,0.0,0.0
101393,Eduardo Doma,CHA,Zagueiro,3.51,-0.49,2.22,23,1.32,5.0,25.0,16.0,2.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
102906,Anderson,CHA,Goleiro,5.35,-0.79,3.21,12,2.01,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0
95332,Marcinho,CHA,Atacante,5.85,-1.47,4.28,24,2.19,2.0,22.0,16.0,6.0,12.0,20.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71043,Léo Vieira,BAH,Goleiro,6.82,0.0,5.02,16,2.56,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,23.0,0.0,0.0,0.0
143455,PH Gama,REM,Meia,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107700,Eduardo Melo,REM,Atacante,2.13,0.0,1.4,1,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104257,João Lucas,REM,Lateral,4.59,0.0,2.82,6,1.72,3.0,11.0,8.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141386,Marcos Alexandre,REM,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145782,Tassano,REM,Zagueiro,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104470,Everton,CHA,Lateral,3.89,0.47,1.93,20,1.46,4.0,12.0,15.0,2.0,7.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111279,Mancha,CHA,Lateral,3.0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130806,Kauan,CHA,Zagueiro,1.74,0.71,1.25,6,0.65,1.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141385,João Victor,REM,Goleiro,1.0,0.0,0.0,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83048,Rafael Thyere,CHA,Zagueiro,2.75,0.0,-0.1,3,1.03,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68708,Eduardo,MIR,Meia,5.74,-0.92,3.37,19,2.15,1.0,12.0,10.0,3.0,10.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
107453,João Paulo,CHA,Zagueiro,4.5,-0.3,3.13,6,1.69,3.0,6.0,11.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97432,Victor Caetano,CHA,Zagueiro,3.16,0.0,1.48,8,1.19,3.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130843,Arthur Dias,CAP,Zagueiro,5.75,0.0,3.52,22,2.16,5.0,29.0,20.0,0.0,4.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104519,Camilo,CHA,Meia,5.0,-0.18,3.05,21,1.88,7.0,46.0,39.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110426,Bernabei,INT,Lateral,9.48,-0.72,6.16,23,3.56,6.0,32.0,43.0,11.0,27.0,26.0,6.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
99552,Rossi,FLA,Goleiro,7.86,-1.07,4.88,25,2.95,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,21.0,0.0,0.0,0.0
89274,Andreas Pereira,PAL,Meia,11.34,-0.88,4.69,26,4.25,3.0,27.0,23.0,7.0,18.0,22.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109336,Rafael Carvalheira,CHA,Meia,5.7,0.0,2.72,14,2.14,2.0,15.0,19.0,2.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140438,David,CHA,Meia,1.08,0.0,0.73,8,0.41,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116066,Rubens,CHA,Atacante,2.38,-0.1,1.24,10,0.89,2.0,3.0,7.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121870,Gustavo Talles,CHA,Lateral,2.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130414,Robert,CHA,Meia,3.51,0.0,3.0,1,1.32,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89837,Lucho Acosta,FLU,Meia,9.76,-1.24,4.71,21,3.66,5.0,22.0,20.0,5.0,13.0,17.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118844,Kaio César,COR,Atacante,10.35,0.52,5.87,15,3.88,2.0,25.0,12.0,7.0,5.0,36.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78850,Reinaldo,MIR,Lateral,7.97,-0.6,3.24,21,2.99,5.0,11.0,13.0,6.0,13.0,14.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39148,Hulk,FLU,Atacante,12.51,0.0,6.35,19,4.69,2.0,9.0,11.0,13.0,15.0,51.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141776,Gustavo Henrique,SAN,Meia,4.03,-0.74,3.43,13,1.51,4.0,28.0,16.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51772,Everton Ribeiro,BAH,Meia,8.0,-0.86,4.19,17,3.0,1.0,22.0,12.0,4.0,6.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100652,Yuri Alberto,COR,Atacante,10.58,0.0,4.1,17,3.97,2.0,8.0,23.0,14.0,14.0,12.0,0.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89368,Braithwaite,GRE,Atacante,5.31,0.0,0.48,16,1.99,0.0,3.0,9.0,1.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115025,Miguelito,SAN,Meia,5.19,0.22,4.05,10,1.95,1.0,13.0,8.0,1.0,4.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126471,Barreal,SAN,Meia,10.11,0.0,5.37,19,3.79,5.0,36.0,22.0,6.0,14.0,17.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
114802,Vitor Roque,PAL,Atacante,15.87,1.52,6.08,15,5.95,1.0,12.0,15.0,5.0,10.0,36.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
103445,Kaio Jorge,CRU,Atacante,10.31,-1.71,4.69,20,3.87,2.0,5.0,6.0,6.0,19.0,21.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133673,Mateus Xavier,SAN,Atacante,2.33,0.0,1.2,1,0.87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80287,Luciano,SAO,Atacante,13.73,0.0,5.53,21,5.15,4.0,13.0,24.0,8.0,16.0,33.0,0.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
122781,Caballero,SAN,Atacante,3.75,0.0,1.97,6,1.41,0.0,2.0,5.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
